id,date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated,daily_vaccinations
15993,2021-10-25,Oregon,5534888,7108555,2870229,2638467,11259
15994,2021-10-26,Oregon,5543220,7126045,2871840,2639950,11815
15995,2021-10-27,Oregon,5559310,7163565,2874367,2642322,12855
15996,2021-10-28,Oregon,5579756,7200945,2877494,2644914,13875
15997,2021-10-29,Oregon,5602359,7288435,2880464,2647474,15076
15998,2021-10-30,Oregon,5626005,7330455,2883495,2649886,16521
15999,2021-10-31,Oregon,5651843,7331425,2886384,2652242,18190
16000,2021-11-01,Oregon,5652352,7330525,2886614,2652286,16781
16001,2021-11-02,Oregon,5676808,7398905,2890305,2655832,19084
16002,2021-11-03,Oregon,5692361,7430085,2892289,2657465,19007
16003,2021-11-04,Oregon,5709574,7457105,2894718,2659458,18545
16004,2021-11-05,Oregon,5727755,7484325,2897123,2661407,17914
16005,2021-11-06,Oregon,5751246,7506825,2900211,2663594,17892
16006,2021-11-07,Oregon,5777655,7517725,2903671,2666106,17973
16007,2021-11-08,Oregon,5793484,7517725,2908539,2667323,20162
16008,2021-11-09,Oregon,5793597,7547345,2909055,2667455,16684
16009,2021-11-10,Oregon,5815614,7611605,2913813,2669300,17608
16010,2021-11-11,Oregon,5815614,7611605,2913813,2669300,18323
16011,2021-11-12,Oregon,5860059,7700905,2924828,2673193,18901
16012,2021-11-13,Oregon,5882730,7759215,2933042,2674852,18783
16013,2021-11-14,Oregon,5914100,7758815,2939949,2676664,19492
16014,2021-11-15,Oregon,5932067,7758515,2947848,2677661,19798
16015,2021-11-16,Oregon,5942144,7776235,2951568,2678326,21221
16016,2021-11-17,Oregon,5957705,7785645,2955997,2679580,20299
16017,2021-11-18,Oregon,5977918,7815485,2961149,2681377,20012
16018,2021-11-19,Oregon,6003687,7856685,2967704,2683281,20518
16019,2021-11-20,Oregon,6028701,7877505,2973727,2685466,20853
16020,2021-11-21,Oregon,6053297,7876865,2978992,2687263,19885
16021,2021-11-22,Oregon,6074527,7875165,2986052,2688472,20351
16022,2021-11-23,Oregon,6083982,7921355,2988772,2689092,20263
16023,2021-11-24,Oregon,6122487,7955455,2996512,2692675,23540
16024,2021-11-25,Oregon,6122487,7955455,2996512,2692675,22678
16025,2021-11-26,Oregon,6122487,7955455,2996512,2692675,21022
16026,2021-11-27,Oregon,6122487,7955455,2996512,2692675,19473
16027,2021-11-28,Oregon,6122487,7955455,2996512,2692675,17985
16028,2021-11-29,Oregon,6193364,7953005,3011855,2698260,16977
16029,2021-11-30,Oregon,6201116,7983905,3013928,2699697,16733
16030,2021-12-01,Oregon,6217725,8013745,3017235,2701913,13605
16031,2021-12-02,Oregon,6243406,8046365,3021945,2705818,15249
16032,2021-12-03,Oregon,6269728,8093835,3026692,2711219,16984
16033,2021-12-04,Oregon,6299207,8082865,3031380,2717345,19171
16034,2021-12-05,Oregon,6328863,8077405,3035806,2724119,21382
16035,2021-12-06,Oregon,6354973,8072925,3040123,2731359,23087
16036,2021-12-07,Oregon,6368201,8079265,3042371,2734587,23869
16037,2021-12-08,Oregon,6389265,8132695,3046324,2737980,24506
16038,2021-12-09,Oregon,6416184,8146665,3050896,2741830,24683
16039,2021-12-10,Oregon,6447396,8227105,3055828,2747338,25381
16040,2021-12-11,Oregon,6477752,8288365,3060803,2752423,25506
16041,2021-12-12,Oregon,6507531,8288865,3065344,2756935,25524
16042,2021-12-13,Oregon,6530505,8288865,3068767,2763167,25076
16043,2021-12-14,Oregon,6541684,8317865,3070883,2765277,24783
16044,2021-12-15,Oregon,6561512,8326475,3074088,2768608,24607
16045,2021-12-16,Oregon,6584937,8379915,3078364,2772475,24108
16046,2021-12-17,Oregon,6613277,8426685,3082915,2776208,23697
16047,2021-12-18,Oregon,6640029,8405005,3087729,2779374,23182
16048,2021-12-19,Oregon,6640093,8399265,3088026,2779428,18937
16049,2021-12-20,Oregon,6688653,8396565,3095193,2785541,22593
16050,2021-12-21,Oregon,6699976,8421665,3097388,2786787,22613
16051,2021-12-22,Oregon,6721163,8442505,3101102,2789654,22807
16052,2021-12-23,Oregon,6750694,8453795,3106530,2793662,23680
16053,2021-12-24,Oregon,6750694,8453795,3106530,2793662,21932
16054,2021-12-25,Oregon,6750694,8453795,3106530,2793662,20410
16055,2021-12-26,Oregon,6750694,8453795,3106530,2793662,22702
16056,2021-12-27,Oregon,6815111,8416815,3117531,2800149,18065
16057,2021-12-28,Oregon,6818392,8416815,3118724,2800561,16917
16058,2021-12-29,Oregon,6831696,8497985,3121313,2802654,15790
16059,2021-12-30,Oregon,6831952,8510705,3121766,2802741,11608
16060,2021-12-31,Oregon,6831952,8510705,3121766,2802741,10043
16061,2022-01-01,Oregon,6831952,8510705,3121766,2802741,8477
16062,2022-01-02,Oregon,6831952,8510705,3121766,2802741,6911
16063,2022-01-03,Oregon,6831952,8510705,3121766,2802741,5346
16064,2022-01-04,Oregon,6857676,8466825,3127617,2806314,5612
16065,2022-01-05,Oregon,6871792,8481665,3130107,2808446,5728
16066,2021-01-12,Pennsylvania,341948,974725,266288,10591,0
16067,2021-01-13,Pennsylvania,379944,1017475,285938,18051,37996
16068,2021-01-14,Pennsylvania,410414,1065300,353821,18051,34233
16069,2021-01-15,Pennsylvania,448151,1075350,380727,66941,35401
16070,2021-01-16,Pennsylvania,448151,1075350,380727,66941,32567
16071,2021-01-17,Pennsylvania,448151,1075350,380727,66941,30867
16072,2021-01-18,Pennsylvania,448151,1075350,380727,66941,29734
16073,2021-01-19,Pennsylvania,544416,1075350,464339,79526,28924
16074,2021-01-20,Pennsylvania,568660,1223250,482791,85290,26959
16075,2021-01-21,Pennsylvania,605428,1344375,508391,96395,27859
16076,2021-01-22,Pennsylvania,652886,1465850,539431,112692,29248
16077,2021-01-23,Pennsylvania,695870,1564125,572228,122849,31950
16078,2021-01-24,Pennsylvania,744591,1564125,611359,131908,35472
16079,2021-01-25,Pennsylvania,776799,1564125,639526,135939,36636
16080,2021-01-26,Pennsylvania,800354,1636675,657711,141304,36563
16081,2021-01-27,Pennsylvania,851980,1817925,693731,156798,40474
16082,2021-01-28,Pennsylvania,856371,1915350,695656,159259,35849
16083,2021-01-29,Pennsylvania,972742,1973775,777260,193432,45694
16084,2021-01-30,Pennsylvania,1032426,1976925,819889,209964,48079
16085,2021-01-31,Pennsylvania,1088172,1976925,862021,223489,49083
16086,2021-02-01,Pennsylvania,1134185,1976925,900237,231261,51055
16087,2021-02-02,Pennsylvania,1155945,1987200,916235,236995,50799
16088,2021-02-03,Pennsylvania,1158091,2143150,917497,237876,43730
16089,2021-02-04,Pennsylvania,1218735,2203850,958587,257255,51766
16090,2021-02-05,Pennsylvania,1271529,2292500,993076,275444,42684
16091,2021-02-06,Pennsylvania,1338491,2292500,1036395,298741,43724
16092,2021-02-07,Pennsylvania,1407839,2292500,1082700,321336,45667
16093,2021-02-08,Pennsylvania,1441358,2292500,1108626,328907,43882
16094,2021-02-09,Pennsylvania,1478180,2322875,1134099,340234,46034
16095,2021-02-10,Pennsylvania,1538058,2437975,1176825,356869,54281
16096,2021-02-11,Pennsylvania,1594474,2540475,1215755,373882,53677
16097,2021-02-12,Pennsylvania,1668862,2592850,1264215,399610,56762
16098,2021-02-13,Pennsylvania,1678229,2682600,1269266,403898,48534
16099,2021-02-14,Pennsylvania,1822327,2689425,1363250,453485,59213
16100,2021-02-15,Pennsylvania,1822327,2689425,1363250,453485,55160
16101,2021-02-16,Pennsylvania,1832629,2711550,1369992,457037,50636
16102,2021-02-17,Pennsylvania,1950185,2717400,1445138,498866,58875
16103,2021-02-18,Pennsylvania,2002786,2731050,1478146,518285,58330
16104,2021-02-19,Pennsylvania,2184973,2989725,1601176,577183,73730
16105,2021-02-20,Pennsylvania,2231800,2989725,1628681,596337,79082
16106,2021-02-21,Pennsylvania,2306828,2989725,1667727,631998,69214
16107,2021-02-22,Pennsylvania,2358058,2989725,1699811,654674,75797
16108,2021-02-23,Pennsylvania,2381079,3268605,1710379,667307,78350
16109,2021-02-24,Pennsylvania,2425429,3493465,1731971,689403,67892
16110,2021-02-25,Pennsylvania,2489919,3647105,1766202,718962,69590
16111,2021-02-26,Pennsylvania,2562627,3806965,1804661,752848,53951
16112,2021-02-27,Pennsylvania,2676006,3915545,1868724,800575,63458
16113,2021-02-28,Pennsylvania,2751844,3915545,1911844,833444,63574
16114,2021-03-01,Pennsylvania,2835338,3915545,1956197,871814,68183
16115,2021-03-02,Pennsylvania,2886451,4025115,1991624,888877,72196
16116,2021-03-03,Pennsylvania,2948581,4280055,2027725,915065,74736
16117,2021-03-04,Pennsylvania,3036398,4332465,2080306,950079,78068
16118,2021-03-05,Pennsylvania,3169691,4439935,2174827,988025,86723
16119,2021-03-06,Pennsylvania,3298800,4641045,2257020,1033492,88971
16120,2021-03-07,Pennsylvania,3319263,4641045,2274225,1038966,81060
16121,2021-03-08,Pennsylvania,3335592,4641045,2289199,1043146,71465
16122,2021-03-09,Pennsylvania,3524263,4808285,2401448,1117905,91116
16123,2021-03-10,Pennsylvania,3638014,4968885,2470284,1161950,98490
16124,2021-03-11,Pennsylvania,3737143,5157695,2530355,1203908,100106
16125,2021-03-12,Pennsylvania,3759104,5193895,2548224,1211482,84202
16126,2021-03-13,Pennsylvania,4093668,5446125,2751412,1341625,113553
16127,2021-03-14,Pennsylvania,4191298,5446125,2812196,1378528,124576
16128,2021-03-15,Pennsylvania,4283453,5446125,2862957,1422010,135409
16129,2021-03-16,Pennsylvania,4340831,5533725,2901757,1442681,116653
16130,2021-03-17,Pennsylvania,4491125,5860715,3012928,1538429,121873
16131,2021-03-18,Pennsylvania,4591687,5956125,3087042,1580677,122078
16132,2021-03-19,Pennsylvania,4612975,6017065,3104875,1587925,121982
16133,2021-03-20,Pennsylvania,4637450,6257455,3124834,1596830,77683
16134,2021-03-21,Pennsylvania,4639971,6257455,3130512,1599223,64096
16135,2021-03-22,Pennsylvania,4748613,6257455,3209843,1639030,66451
16136,2021-03-23,Pennsylvania,5150999,6337155,3481464,1782548,115738
16137,2021-03-24,Pennsylvania,5290020,6713715,3578990,1828033,114128
16138,2021-03-25,Pennsylvania,5325139,6814805,3601385,1843196,104779
16139,2021-03-26,Pennsylvania,5516639,6947385,3739501,1899063,129095
16140,2021-03-27,Pennsylvania,5670930,7164385,3842037,1954462,147640
16141,2021-03-28,Pennsylvania,5795550,7164385,3917341,2007637,165083
16142,2021-03-29,Pennsylvania,5893502,7164385,3971897,2055405,163556
16143,2021-03-30,Pennsylvania,5947782,7404805,4003172,2084919,113826
16144,2021-03-31,Pennsylvania,6056762,7659555,4071410,2128284,109535
16145,2021-04-01,Pennsylvania,6201769,7766195,4153159,2197732,125233
16146,2021-04-02,Pennsylvania,6384592,7898745,4283487,2255292,123993
16147,2021-04-03,Pennsylvania,6551136,8174805,4383439,2327675,125744
16148,2021-04-04,Pennsylvania,6670089,8174805,4457192,2379746,124934
16149,2021-04-05,Pennsylvania,6756869,8174805,4505442,2424161,123338
16150,2021-04-06,Pennsylvania,6802632,8568735,4528588,2448811,122121
16151,2021-04-07,Pennsylvania,6819136,8911635,4537537,2461399,108911
16152,2021-04-08,Pennsylvania,6842553,9108805,4552690,2479698,91541
16153,2021-04-09,Pennsylvania,6920672,9242995,4607194,2512316,76583
16154,2021-04-10,Pennsylvania,7457814,9541785,4926401,2775652,129525
16155,2021-04-11,Pennsylvania,7559762,9542955,4986237,2837612,127096
16156,2021-04-12,Pennsylvania,7687290,9542955,5059892,2911810,132917
16157,2021-04-13,Pennsylvania,7811291,9681485,5129217,2982784,144094
16158,2021-04-14,Pennsylvania,7936989,10014035,5204337,3050358,159693
16159,2021-04-15,Pennsylvania,8084439,10204085,5289073,3120764,177412
16160,2021-04-16,Pennsylvania,8249758,10333705,5385761,3214140,189869
16161,2021-04-17,Pennsylvania,8391487,10649235,5461018,3282010,133382
16162,2021-04-18,Pennsylvania,8517810,10649235,5525174,3346275,136864
16163,2021-04-19,Pennsylvania,8591616,10649235,5559900,3386346,129189
16164,2021-04-20,Pennsylvania,8690848,10783625,5618596,3427409,125651
16165,2021-04-21,Pennsylvania,8871360,11156275,5720590,3506017,133482
16166,2021-04-22,Pennsylvania,9007319,11398645,5796239,3566747,131840
16167,2021-04-23,Pennsylvania,9239553,11575915,5912750,3684394,141399
16168,2021-04-24,Pennsylvania,9430907,11822805,6011913,3776497,148489
16169,2021-04-25,Pennsylvania,9527786,11822805,6058101,3828493,144282
16170,2021-04-26,Pennsylvania,9613437,11822805,6103395,3868459,145974
16171,2021-04-27,Pennsylvania,9696649,11928615,6151465,3903690,143686
16172,2021-04-28,Pennsylvania,9800202,12260615,6204777,3956547,132692
16173,2021-04-29,Pennsylvania,9931324,12499395,6267560,4027307,132001
16174,2021-04-30,Pennsylvania,10051650,12618775,6326613,4092041,116014
16175,2021-05-01,Pennsylvania,10238628,12877055,6417965,4191552,115389
16176,2021-05-02,Pennsylvania,10297139,12877055,6444967,4226547,109908
16177,2021-05-03,Pennsylvania,10367062,12877055,6479070,4264320,107661
16178,2021-05-04,Pennsylvania,10438087,12985685,6509831,4308237,105920
16179,2021-05-05,Pennsylvania,10531067,13140145,6550777,4363781,104409
16180,2021-05-06,Pennsylvania,10644951,13321225,6601129,4433300,101947
16181,2021-05-07,Pennsylvania,10758543,13378425,6647012,4507142,100985
16182,2021-05-08,Pennsylvania,10877689,13571705,6698507,4579338,91294
16183,2021-05-09,Pennsylvania,10952811,13571705,6727935,4629086,93667
16184,2021-05-10,Pennsylvania,11005196,13571705,6751378,4662628,91162
16185,2021-05-11,Pennsylvania,11106182,13625925,6793943,4724261,95442
16186,2021-05-12,Pennsylvania,11178395,13807225,6820328,4774078,92475
16187,2021-05-13,Pennsylvania,11288966,13870505,6866823,4842853,92002
16188,2021-05-14,Pennsylvania,11362846,13988115,6896760,4889879,86329
16189,2021-05-15,Pennsylvania,11456614,14115885,6940458,4944458,82704
16190,2021-05-16,Pennsylvania,11557842,14115885,6984945,5001289,86433
16191,2021-05-17,Pennsylvania,11612451,14115885,7010884,5032660,86751
16192,2021-05-18,Pennsylvania,11675948,14166565,7038721,5071114,81395
16193,2021-05-19,Pennsylvania,11788830,14320745,7090220,5135168,87205
16194,2021-05-20,Pennsylvania,11872222,14487355,7129435,5183394,83322
16195,2021-05-21,Pennsylvania,11975701,14563035,7185382,5234840,87551
16196,2021-05-22,Pennsylvania,12070286,14630805,7228573,5290521,87667
16197,2021-05-23,Pennsylvania,12131356,14630805,7257639,5326245,81931
16198,2021-05-24,Pennsylvania,12177301,14630805,7278884,5353652,80693
16199,2021-05-25,Pennsylvania,12218849,14707405,7296700,5378692,77557
16200,2021-05-26,Pennsylvania,12290530,14791175,7331331,5417937,71671
16201,2021-05-27,Pennsylvania,12369985,14871305,7368901,5462969,71109
16202,2021-05-28,Pennsylvania,12440155,14959855,7403072,5501721,66351
16203,2021-05-29,Pennsylvania,12521140,15063565,7443313,5544922,64408
16204,2021-05-30,Pennsylvania,12571563,15063565,7466772,5573531,62887
16205,2021-05-31,Pennsylvania,12571563,15063565,7466772,5573531,59370
16206,2021-06-01,Pennsylvania,12614213,15063565,7489056,5597140,56481
16207,2021-06-02,Pennsylvania,12648220,15097495,7504071,5616507,51099
16208,2021-06-03,Pennsylvania,12677443,15131825,7518165,5633265,43923
16209,2021-06-04,Pennsylvania,12805618,15179925,7571498,5711891,52209
16210,2021-06-05,Pennsylvania,12874233,15248525,7602711,5750440,50442
16211,2021-06-06,Pennsylvania,12875076,15248525,7603927,5751977,43359
16212,2021-06-07,Pennsylvania,12922194,15248525,7625623,5778780,47044
16213,2021-06-08,Pennsylvania,13007203,15274355,7660201,5831026,56141
16214,2021-06-09,Pennsylvania,13034223,15290645,7670850,5848002,55143
16215,2021-06-10,Pennsylvania,13084043,15326265,7691157,5878170,58086
16216,2021-06-11,Pennsylvania,13135306,15336855,7722526,5899476,47098
16217,2021-06-12,Pennsylvania,13212289,15354715,7756153,5945020,48294
16218,2021-06-13,Pennsylvania,13267983,15354715,7777784,5980871,56130
16219,2021-06-14,Pennsylvania,13318101,15354715,7798877,6011723,56558
16220,2021-06-15,Pennsylvania,13365625,15389585,7817010,6043649,51203
16221,2021-06-16,Pennsylvania,13366581,15396195,7818311,6045055,47480
16222,2021-06-17,Pennsylvania,13479483,15441455,7860716,6117497,56491
16223,2021-06-18,Pennsylvania,13535439,15458235,7885699,6149476,57162
16224,2021-06-19,Pennsylvania,13571908,15473895,7900513,6173241,51374
16225,2021-06-20,Pennsylvania,13609746,15473895,7916522,6195723,48823
16226,2021-06-21,Pennsylvania,13631788,15473895,7925876,6209491,44812
16227,2021-06-22,Pennsylvania,13651077,15500085,7934904,6220429,40779
16228,2021-06-23,Pennsylvania,13679110,15508345,7949302,6235274,44647
16229,2021-06-24,Pennsylvania,13715484,15546445,7965701,6256420,33714
16230,2021-06-25,Pennsylvania,13759384,15585875,7978504,6274189,31992
16231,2021-06-26,Pennsylvania,13794966,15602965,7994189,6295700,31865
16232,2021-06-27,Pennsylvania,13815858,15602965,8004155,6308298,29445
16233,2021-06-28,Pennsylvania,13850869,15602965,8017628,6331113,31297
16234,2021-06-29,Pennsylvania,13862092,15639625,8023155,6337453,30145
16235,2021-06-30,Pennsylvania,13873980,15640825,8030076,6345433,27839
16236,2021-07-01,Pennsylvania,13914074,15679305,8048402,6368540,28370
16237,2021-07-02,Pennsylvania,13943225,15684685,8062309,6385111,26263
16238,2021-07-03,Pennsylvania,13972721,15692205,8076538,6401634,25394
16239,2021-07-04,Pennsylvania,13973249,15692205,8077161,6402226,22484
16240,2021-07-05,Pennsylvania,13973249,15692205,8077161,6402226,20951
16241,2021-07-06,Pennsylvania,14021807,15692205,8100550,6428133,22816
16242,2021-07-07,Pennsylvania,14041626,15692205,8109901,6439016,23949
16243,2021-07-08,Pennsylvania,14066966,15789265,8121911,6453512,21842
16244,2021-07-09,Pennsylvania,14080908,15832925,8128648,6461395,19669
16245,2021-07-10,Pennsylvania,14103639,15853755,8140109,6473765,18703
16246,2021-07-11,Pennsylvania,14126934,15853755,8151350,6486641,21955
16247,2021-07-12,Pennsylvania,14139778,15853755,8157566,6493824,20321
16248,2021-07-13,Pennsylvania,14155007,15864775,8165175,6501905,19029
16249,2021-07-14,Pennsylvania,14177430,15871215,8176036,6513755,19401
16250,2021-07-15,Pennsylvania,14199798,15925325,8187472,6525132,18976
16251,2021-07-16,Pennsylvania,14226618,15941275,8200656,6539440,20816
16252,2021-07-17,Pennsylvania,14249455,15958205,8212496,6550920,20831
16253,2021-07-18,Pennsylvania,14266489,15958205,8221360,6559632,19936
16254,2021-07-19,Pennsylvania,14289071,15958205,8232912,6571137,21328
16255,2021-07-20,Pennsylvania,14298602,15976835,8238751,6575932,20514
16256,2021-07-21,Pennsylvania,14329614,15996185,8254308,6591615,21741
16257,2021-07-22,Pennsylvania,14350596,16043285,8266324,6601178,21543
16258,2021-07-23,Pennsylvania,14377062,16103555,8281904,6613153,21492
16259,2021-07-24,Pennsylvania,14404712,16134605,8296759,6626867,22180
16260,2021-07-25,Pennsylvania,14427212,16136385,8309942,6636939,22960
16261,2021-07-26,Pennsylvania,14440736,16136585,8318601,6642286,21666
16262,2021-07-27,Pennsylvania,14448982,16160625,8324369,6645348,21483
16263,2021-07-28,Pennsylvania,14482512,16171685,8344659,6659773,21843
16264,2021-07-29,Pennsylvania,14520961,16248425,8361752,6681441,24338
16265,2021-07-30,Pennsylvania,14547869,16280305,8378102,6693606,24401
16266,2021-07-31,Pennsylvania,14548512,16304505,8379145,6694268,20543
16267,2021-08-01,Pennsylvania,14612105,16304505,8415916,6722410,26413
16268,2021-08-02,Pennsylvania,14631640,16304505,8428764,6729912,27272
16269,2021-08-03,Pennsylvania,14634689,16336275,8431170,6731236,26530
16270,2021-08-04,Pennsylvania,14662319,16357185,8447705,6743072,25687
16271,2021-08-05,Pennsylvania,14692536,16422615,8466970,6754834,24511
16272,2021-08-06,Pennsylvania,14722968,16471155,8486611,6767007,25014
16273,2021-08-07,Pennsylvania,14753470,16532365,8506484,6780132,29280
16274,2021-08-08,Pennsylvania,14783069,16532365,8525803,6792292,24423
16275,2021-08-09,Pennsylvania,14800866,16532505,8538029,6798684,24175
16276,2021-08-10,Pennsylvania,14812827,16553715,8546160,6803251,25448
16277,2021-08-11,Pennsylvania,14839806,16586075,8562645,6814649,25355
16278,2021-08-12,Pennsylvania,14868761,16678835,8580951,6826472,25175
16279,2021-08-13,Pennsylvania,14895375,16740845,8596988,6838367,24630
16280,2021-08-14,Pennsylvania,14929940,16901545,8617751,6853123,25210
16281,2021-08-15,Pennsylvania,14957548,16902445,8634046,6865107,24926
16282,2021-08-16,Pennsylvania,14958601,16902585,8635415,6866023,22534
16283,2021-08-17,Pennsylvania,14995134,16958855,8657366,6880507,26044
16284,2021-08-18,Pennsylvania,15017532,17047365,8670153,6890439,25389
16285,2021-08-19,Pennsylvania,15051404,17176635,8689596,6904640,26092
16286,2021-08-20,Pennsylvania,15083467,17274885,8707834,6918239,26870
